Student_750;24657972;female;good;bad;medium;16;22;22;0;0;1;bad
Student_751;88630105;male;medium;good;good;15;21;21;0;1;0;medium
Student_752;64756388;male;medium;bad;bad;0;24;24;0;0;1;medium
Student_753;12726352;female;medium;bad;medium;3;22;22;0;1;0;bad
Student_754;92434522;female;medium;good;medium;14;19;19;0;1;0;medium
Student_755;56049447;male;good;medium;medium;1;22;22;1;0;0;good
Student_756;74166768;female;medium;bad;good;19;20;20;0;1;0;bad
Student_757;97874175;female;bad;bad;bad;13;19;19;1;0;0;bad
Student_758;68669993;male;medium;good;medium;6;19;19;0;0;1;good
Student_759;49662233;female;medium;medium;good;17;24;24;0;0;1;medium
Student_760;24220782;female;good;bad;good;6;18;18;0;1;0;bad
Student_761;128578;male;good;bad;good;12;18;18;0;1;0;bad
Student_762;42323160;male;bad;good;medium;8;23;23;0;1;0;medium
Student_763;86473338;female;good;medium;?;5;24;24;0;0;1;medium
Student_764;18334733;male;bad;good;medium;2;19;19;0;1;0;medium
Student_765;12535170;female;bad;bad;medium;9;22;22;0;0;1;bad
Student_766;47369464;male;medium;good;medium;10;18;18;0;0;1;medium
Student_767;4036448;male;medium;bad;good;16;23;23;0;1;0;bad
Student_768;395446;female;good;good;bad;11;22;22;0;1;0;medium
Student_769;45497866;female;good;medium;medium;14;26;26;0;1;0;medium
Student_770;78807623;female;bad;medium;medium;12;21;21;0;1;0;medium
Student_771;33878343;male;bad;good;medium;10;19;19;1;0;0;medium
Student_772;22036304;male;medium;bad;good;10;21;21;1;0;0;medium
Student_773;33528638;male;bad;good;medium;10;23;23;1;0;0;medium
Student_774;17275044;male;good;good;good;1;19;19;0;1;0;good
Student_775;82086805;female;good;bad;good;20;18;18;0;1;0;bad
Student_776;28937947;male;medium;medium;medium;10;21;21;0;0;1;medium
Student_777;98720490;male;good;medium;bad;17;21;21;0;0;1;bad
Student_778;94796796;male;bad;good;bad;1;20;20;1;0;0;medium
Student_779;33582214;male;medium;medium;good;0;23;23;1;0;0;good
Student_780;95764103;female;good;bad;medium;17;20;20;0;1;0;bad
Student_781;96582304;female;bad;good;medium;14;20;20;1;0;0;medium
Student_782;25451458;male;good;good;medium;16;20;20;0;1;0;medium
Student_783;55091259;male;good;bad;bad;0;26;26;0;1;0;medium
Student_784;46019517;female;bad;medium;bad;9;22;22;1;0;0;medium
Student_785;86454204;male;bad;?;bad;4;19;19;0;0;1;medium
Student_786;96075409;male;good;good;medium;11;23;23;0;1;0;medium
Student_787;70443785;female;good;medium;medium;1;20;20;0;1;0;medium
Student_788;87515010;female;medium;bad;medium;2;22;22;0;1;0;bad
Student_789;63553914;male;bad;?;good;10;22;22;1;0;0;medium
Student_790;55780313;male;medium;medium;medium;3;20;20;0;1;0;medium
Student_791;97787476;male;bad;bad;bad;10;20;20;1;0;0;medium
Student_792;56752461;female;medium;medium;bad;17;20;20;0;0;1;medium
Student_793;57033235;female;bad;bad;bad;4;21;21;0;1;0;bad
Student_794;23452633;female;bad;bad;bad;11;18;18;1;0;0;bad
Student_795;60774162;male;good;good;medium;19;19;19;0;1;0;medium
Student_796;93632640;male;good;bad;good;1;23;23;0;0;1;good
Student_797;25265255;male;good;good;bad;20;20;20;0;1;0;medium
Student_798;57200892;female;medium;medium;good;16;19;19;0;1;0;medium
Student_799;29494380;male;medium;good;good;7;21;21;0;1;0;good
Student_800;45311153;female;good;bad;good;1;21;21;0;1;0;bad
Student_801;58772622;female;bad;medium;good;8;22;22;1;0;0;medium
Student_802;49236814;female;?;good;medium;2;18;18;0;0;1;medium
Student_803;76790478;male;good;?;bad;8;20;20;0;1;0;medium
Student_804;56441951;male;medium;medium;good;0;19;19;0;1;0;good
Student_805;68526522;male;good;bad;?;19;19;19;1;0;0;bad
Student_806;30037014;male;medium;medium;medium;14;19;19;0;0;1;bad
Student_807;94311647;male;bad;medium;good;7;23;23;0;1;0;medium
Student_808;28381903;male;bad;bad;medium;19;22;22;0;0;1;bad
Student_809;81777259;female;good;medium;bad;9;18;18;0;0;1;medium
Student_810;30610209;female;medium;good;bad;7;20;20;0;0;1;medium
Student_811;53793928;female;bad;medium;bad;0;24;24;0;1;0;medium
Student_812;15413652;female;medium;good;medium;9;21;21;0;1;0;medium
Student_813;88359266;male;good;medium;bad;8;21;21;0;1;0;medium
Student_814;2634101;male;good;good;medium;6;21;21;0;1;0;good
Student_815;4120757;female;good;bad;bad;9;19;19;0;1;0;bad
Student_816;12540930;female;good;good;bad;3;21;21;0;0;1;medium
Student_817;3164860;female;medium;bad;good;17;22;22;0;1;0;bad
Student_818;5025367;female;bad;bad;medium;10;18;18;1;0;0;bad
Student_819;89973864;male;good;medium;good;10;21;21;0;0;1;medium
Student_820;90617110;male;bad;good;bad;5;20;20;1;0;0;medium
Student_821;4428836;female;good;good;medium;8;22;22;0;0;1;good
Student_822;93658877;male;good;good;bad;3;20;20;0;1;0;medium
Student_823;78526967;female;medium;medium;good;14;21;21;1;0;0;medium
Student_824;89484872;female;medium;medium;medium;2;23;23;0;1;0;medium
Student_825;83177167;female;good;bad;good;2;22;22;0;0;1;bad
Student_826;19360065;female;bad;good;good;4;20;20;0;1;0;medium
Student_827;91760148;female;bad;medium;good;6;21;21;1;0;0;medium
Student_828;73004094;male;bad;medium;medium;5;19;19;1;0;0;medium
Student_829;51756646;female;bad;good;bad;5;19;19;1;0;0;medium
Student_830;88466107;female;medium;medium;good;13;20;20;0;0;1;medium
Student_831;20942272;male;good;bad;good;7;21;21;1;0;0;medium
Student_832;1896757;female;good;good;bad;19;19;19;1;0;0;medium
Student_833;70216658;female;good;good;good;4;20;20;0;1;0;good
Student_834;10560719;female;medium;good;bad;20;21;21;1;0;0;medium
Student_835;8037997;male;good;good;bad;9;19;19;0;1;0;medium
Student_836;33974081;female;medium;good;medium;2;19;19;1;0;0;good
Student_837;73893842;female;bad;bad;medium;0;22;22;0;1;0;bad
Student_838;44077725;male;medium;good;bad;3;18;18;1;0;0;medium
Student_839;15657108;female;medium;medium;medium;19;20;20;0;1;0;medium
Student_840;34785674;female;bad;good;bad;15;19;19;0;1;0;medium
Student_841;18534460;female;medium;bad;medium;0;21;21;0;1;0;bad
Student_842;25958398;male;medium;?;bad;16;20;20;1;0;0;medium
Student_843;67294165;female;medium;medium;medium;0;19;19;0;0;1;medium
Student_844;99102731;female;medium;medium;good;14;22;22;0;1;0;medium
Student_845;96837553;female;medium;bad;good;19;22;22;1;0;0;bad
Student_846;83877703;male;bad;bad;medium;12;21;21;1;0;0;bad
Student_847;5284502;female;bad;bad;good;17;19;19;0;1;0;bad
Student_848;59432356;male;medium;medium;good;2;21;21;0;1;0;good
Student_849;93676167;female;bad;bad;bad;16;22;22;1;0;0;bad
Student_850;65052196;female;medium;bad;bad;9;22;22;1;0;0;bad
Student_851;94735211;male;bad;good;bad;7;19;19;0;1;0;medium
Student_852;78518726;female;bad;bad;bad;14;19;19;0;1;0;bad
Student_853;94068858;male;good;bad;medium;11;18;18;0;1;0;bad
Student_854;74329429;female;bad;medium;good;11;21;21;0;1;0;medium
Student_855;24560924;male;good;medium;medium;3;18;18;1;0;0;medium
Student_856;29036535;female;good;medium;medium;6;22;22;0;1;0;medium
Student_857;5633931;female;medium;bad;good;17;21;21;1;0;0;bad
Student_858;236863;male;good;bad;good;12;18;18;0;1;0;bad
Student_859;77645320;male;good;bad;bad;17;19;19;0;1;0;bad
Student_860;27949602;male;medium;medium;medium;19;24;24;1;0;0;bad
Student_861;4150851;female;medium;good;medium;14;18;18;1;0;0;medium
Student_862;82710653;male;good;?;medium;13;23;23;0;0;1;medium
Student_863;57500032;female;bad;bad;bad;7;20;20;0;1;0;bad
Student_864;96803110;male;good;bad;good;19;21;21;1;0;0;bad
Student_865;6283976;female;good;bad;medium;2;22;22;0;1;0;bad
Student_866;31399972;female;medium;medium;bad;15;20;20;0;1;0;medium
Student_867;14496517;female;?;medium;medium;8;19;19;0;0;1;medium
Student_868;87076244;female;medium;medium;medium;0;23;23;0;1;0;medium
Student_869;94460489;female;medium;bad;bad;6;18;18;1;0;0;bad
Student_870;95182300;male;bad;medium;medium;12;23;23;0;0;1;bad
Student_871;89979621;female;good;bad;medium;19;22;22;0;0;1;bad
Student_872;97508905;female;good;medium;good;6;20;20;0;1;0;medium
Student_873;74671238;female;bad;bad;good;19;20;20;0;1;0;bad
Student_874;76842213;male;bad;bad;medium;10;21;21;0;1;0;medium
Student_875;51715176;female;medium;medium;bad;3;22;22;0;1;0;medium
Student_876;3877115;male;medium;bad;bad;18;22;22;1;0;0;bad
Student_877;75111746;male;medium;medium;medium;10;20;20;1;0;0;medium
Student_878;12279615;male;good;good;medium;1;23;23;0;1;0;good
Student_879;2269279;female;good;good;bad;15;20;20;0;1;0;medium
Student_880;60290199;male;bad;bad;good;7;20;20;0;1;0;medium
Student_881;52804089;female;good;bad;medium;6;21;21;0;0;1;bad
Student_882;54807796;male;bad;bad;bad;9;21;21;0;1;0;medium
Student_883;30728043;male;medium;bad;good;5;19;19;0;1;0;medium
Student_884;71685346;male;good;bad;bad;19;21;21;0;1;0;bad
Student_885;18680929;female;bad;bad;medium;15;21;21;1;0;0;bad
Student_886;73408463;male;good;good;bad;17;22;22;0;1;0;medium
Student_887;53937051;female;bad;medium;medium;13;22;22;0;0;1;medium
Student_888;99922444;female;good;bad;medium;12;25;25;0;1;0;bad
Student_889;59905606;male;good;medium;good;5;20;20;0;1;0;medium
Student_890;69425059;male;bad;medium;good;16;21;21;0;0;1;bad
Student_891;76692418;male;medium;medium;bad;5;23;23;0;1;0;medium
Student_892;43186880;female;bad;good;good;7;19;19;0;1;0;medium
Student_893;75511256;female;bad;medium;good;6;22;22;0;1;0;medium
Student_894;16208736;female;bad;medium;medium;7;20;20;0;1;0;medium
Student_895;8654601;female;bad;good;bad;2;20;20;1;0;0;medium
Student_896;25164002;male;good;bad;bad;20;20;20;0;1;0;bad
Student_897;68018798;male;bad;bad;good;3;23;23;1;0;0;medium
Student_898;24120939;female;bad;medium;good;11;20;20;1;0;0;medium
Student_899;56440126;male;medium;bad;medium;16;20;20;0;1;0;bad
Student_900;20951156;female;bad;good;medium;14;20;20;0;1;0;medium
Student_901;93519437;male;bad;good;medium;2;19;19;1;0;0;medium
Student_902;19543859;male;bad;medium;medium;17;19;19;0;1;0;bad
Student_903;21462474;male;good;medium;medium;15;25;25;0;1;0;bad
Student_904;11172641;male;medium;bad;good;15;22;22;0;1;0;bad
Student_905;99612289;male;good;bad;bad;20;21;21;1;0;0;bad
Student_906;22940526;male;medium;medium;medium;11;19;19;0;0;1;bad
Student_907;93954228;male;bad;medium;good;4;20;20;1;0;0;medium
Student_908;63434421;male;good;good;bad;13;20;20;0;1;0;medium
Student_909;27094201;female;medium;medium;bad;13;21;21;0;1;0;medium
Student_910;67364414;male;bad;medium;medium;0;24;24;0;1;0;medium
Student_911;2452398;male;good;good;medium;15;19;19;0;1;0;medium
Student_912;92227051;female;bad;medium;bad;15;23;23;0;1;0;medium
Student_913;38088147;male;medium;good;bad;16;19;19;0;1;0;medium
Student_914;55768101;female;bad;medium;bad;17;20;20;0;1;0;medium
Student_915;23067590;male;good;good;bad;2;20;20;0;1;0;medium
Student_916;47574542;male;good;bad;medium;11;24;24;0;0;1;bad
Student_917;69689550;female;good;bad;bad;15;20;20;0;1;0;bad
Student_918;51909689;female;good;medium;bad;15;23;23;0;1;0;medium
Student_919;98142510;female;good;medium;good;15;19;19;0;1;0;medium
Student_920;3338604;male;bad;bad;medium;0;21;21;1;0;0;medium
Student_921;69298530;male;medium;bad;medium;20;24;24;0;0;1;bad
Student_922;48148201;male;medium;good;bad;8;18;18;0;1;0;medium
Student_923;71284551;male;medium;good;medium;2;24;24;0;0;1;good
Student_924;72121462;male;good;good;medium;16;21;21;1;0;0;medium
Student_925;67405875;female;medium;good;good;7;18;18;0;0;1;good
Student_926;54613893;female;good;medium;bad;9;23;23;1;0;0;medium
Student_927;50966833;male;good;good;bad;0;20;20;0;1;0;medium
Student_928;5199904;male;medium;bad;medium;6;19;19;0;1;0;medium
Student_929;69993606;female;medium;bad;good;19;22;22;0;1;0;bad
Student_930;32043745;female;bad;bad;bad;15;21;21;1;0;0;bad
Student_931;50866030;female;bad;bad;bad;13;22;22;0;1;0;bad
Student_932;21299554;male;bad;bad;bad;7;20;20;0;0;1;medium
Student_933;9659006;male;medium;bad;medium;19;21;21;0;1;0;bad
Student_934;1981594;female;bad;bad;bad;16;21;21;0;0;1;bad
Student_935;78027642;female;bad;medium;bad;11;20;20;0;1;0;medium
Student_936;55326147;male;medium;bad;medium;4;19;19;0;1;0;medium
Student_937;44715712;male;good;good;bad;6;21;21;0;1;0;medium
Student_938;55832771;male;good;good;bad;17;21;21;0;1;0;medium
Student_939;23417732;female;medium;medium;good;13;19;19;1;0;0;medium
Student_940;63314455;male;good;bad;good;20;23;23;0;0;1;bad
Student_941;30164283;female;medium;bad;bad;4;24;24;0;1;0;bad
Student_942;83883646;female;good;bad;medium;2;22;22;0;1;0;bad
Student_943;97438327;female;medium;medium;good;17;21;21;1;0;0;medium
Student_944;37155397;male;good;good;medium;10;24;24;1;0;0;medium
Student_945;48762320;female;good;medium;medium;9;19;19;0;1;0;medium
Student_946;67379254;female;good;medium;medium;15;21;21;0;1;0;medium
Student_947;92061982;male;medium;medium;medium;7;19;19;0;0;1;medium
Student_948;64538592;male;good;good;medium;6;18;18;0;1;0;good
Student_949;92125224;female;medium;bad;good;2;24;24;1;0;0;bad
Student_950;33219091;female;medium;bad;good;13;24;24;0;1;0;bad
Student_951;92603346;male;good;good;medium;15;19;19;1;0;0;medium
Student_952;28934964;female;good;bad;good;19;22;22;0;1;0;bad
Student_953;75762745;male;bad;bad;medium;11;19;19;0;1;0;bad
Student_954;7040637;female;good;medium;bad;2;24;24;1;0;0;medium
Student_955;75294763;female;medium;good;medium;12;20;20;0;1;0;medium
Student_956;31628756;female;medium;bad;bad;19;18;18;1;0;0;bad
Student_957;32583192;female;medium;bad;good;3;24;24;0;1;0;bad
Student_958;43405840;female;bad;good;good;6;19;19;0;1;0;medium
Student_959;69482379;female;bad;bad;good;20;21;21;0;1;0;bad
Student_960;3784854;female;?;bad;good;20;22;22;1;0;0;bad
Student_961;18473073;female;good;good;medium;15;19;19;1;0;0;medium
Student_962;54262943;male;good;good;good;4;20;20;0;1;0;good
Student_963;74110833;male;good;medium;medium;9;19;19;0;1;0;medium
Student_964;70553681;male;bad;good;bad;11;20;20;0;0;1;bad
Student_965;14203500;female;medium;bad;medium;15;20;20;1;0;0;bad
Student_966;40622195;female;medium;medium;bad;14;20;20;0;0;1;medium
Student_967;82883863;female;good;bad;good;13;21;21;1;0;0;bad
Student_968;52517795;male;medium;medium;medium;20;18;18;1;0;0;bad
Student_969;23497884;male;good;bad;medium;4;21;21;0;1;0;medium
Student_970;95423261;male;good;good;good;11;20;20;0;1;0;medium
Student_971;22727591;male;bad;medium;bad;2;20;20;0;1;0;medium
Student_972;3880079;female;bad;bad;medium;7;25;25;0;1;0;bad
Student_973;50020900;male;bad;bad;medium;10;22;22;0;1;0;medium
Student_974;34499130;male;bad;bad;bad;9;22;22;1;0;0;medium
Student_975;5415580;female;good;good;good;9;20;20;1;0;0;medium
Student_976;16155110;female;good;bad;?;14;19;19;0;0;1;bad
Student_977;9560659;male;good;good;good;19;25;25;0;1;0;medium
Student_978;84888053;female;good;medium;good;8;21;21;1;0;0;medium
Student_979;32959313;female;bad;medium;bad;15;21;21;0;1;0;medium
Student_980;11604168;male;good;good;medium;6;20;20;1;0;0;good
Student_981;10232590;male;good;bad;medium;19;20;20;0;1;0;bad
Student_982;90152722;female;good;medium;good;17;21;21;1;0;0;medium
Student_983;23664359;male;good;good;bad;6;20;20;1;0;0;medium
Student_984;96229684;male;good;bad;medium;5;23;23;0;1;0;medium
Student_985;3094973;male;medium;medium;good;1;21;21;0;1;0;good
Student_986;8605270;male;bad;medium;good;15;23;23;1;0;0;bad
Student_987;97417313;male;good;medium;good;9;19;19;0;0;1;medium
Student_988;13479770;male;medium;good;medium;8;20;20;0;1;0;good
Student_989;38457202;male;good;bad;medium;11;25;25;0;0;1;bad
Student_990;48363917;female;medium;medium;bad;0;24;24;0;1;0;medium
Student_991;90315069;female;good;medium;medium;12;18;18;0;1;0;medium
Student_992;67846280;female;good;good;medium;12;21;21;1;0;0;medium
Student_993;11526065;male;bad;medium;good;6;23;23;0;1;0;medium
Student_994;74655774;male;bad;medium;good;8;24;24;1;0;0;medium
Student_995;6040883;female;medium;good;good;7;18;18;1;0;0;good
Student_996;50322565;male;good;good;medium;2;24;24;0;0;1;good
Student_997;40957453;male;good;medium;medium;14;22;22;0;1;0;bad
Student_998;50800983;male;good;bad;good;9;21;21;0;1;0;medium
Student_999;42292226;male;medium;bad;good;16;19;19;1;0;0;bad
Student_1000;84708275;male;medium;good;good;14;22;22;0;0;1;medium
Student_1001;94013331;female;medium;bad;good;14;22;22;0;0;1;bad
Student_1002;58086950;male;good;bad;medium;3;19;19;1;0;0;medium
Student_1003;83560989;male;medium;bad;good;20;21;21;1;0;0;bad
Student_1004;20914944;female;bad;good;medium;20;23;23;0;1;0;medium
Student_1005;99303667;female;good;good;medium;7;25;25;0;1;0;good
Student_1006;49401405;male;good;bad;bad;6;22;22;0;1;0;medium
Student_1007;68693847;female;bad;bad;good;2;23;23;0;0;1;bad
Student_1008;84309310;female;medium;?;bad;13;19;19;1;0;0;medium
Student_1009;98788118;female;medium;medium;good;5;19;19;0;0;1;medium
Student_1010;77413264;male;bad;medium;good;9;22;22;0;1;0;medium
Student_1011;24521992;male;good;good;medium;3;21;21;1;0;0;good
Student_1012;50613658;female;good;bad;medium;6;18;18;1;0;0;bad
Student_1013;95029706;male;bad;medium;good;1;19;19;0;1;0;medium
Student_1014;2881679;male;good;medium;good;20;22;22;0;1;0;bad
Student_1015;91748475;female;medium;medium;good;12;22;22;1;0;0;medium
Student_1016;84102721;male;good;good;medium;10;20;20;0;1;0;medium
Student_1017;82218805;female;medium;medium;medium;17;20;20;0;1;0;medium
Student_1018;14782640;male;bad;bad;bad;12;20;20;1;0;0;bad
Student_1019;26181604;female;good;good;bad;12;20;20;0;1;0;medium
Student_1020;18579433;male;bad;medium;medium;19;19;19;1;0;0;bad
Student_1021;1822996;female;good;good;bad;13;21;21;1;0;0;medium
Student_1022;21220449;male;bad;bad;good;8;19;19;0;1;0;medium
Student_1023;32975203;male;medium;medium;bad;3;19;19;1;0;0;medium
Student_1024;76162753;male;medium;medium;good;16;19;19;0;1;0;bad
Student_1025;2668220;female;medium;medium;bad;17;18;18;1;0;0;medium
Student_1026;26371197;male;good;bad;good;6;21;21;0;1;0;medium
Student_1027;32574032;male;good;bad;bad;20;21;21;0;1;0;bad
Student_1028;59031104;male;medium;medium;bad;13;21;21;1;0;0;bad
Student_1029;33415670;female;good;bad;good;15;20;20;1;0;0;bad
Student_1030;1827091;male;medium;good;good;8;22;22;0;1;0;good
Student_1031;80685475;male;good;bad;good;9;21;21;0;0;1;medium
Student_1032;77896201;male;bad;bad;bad;10;22;22;0;1;0;medium
Student_1033;4566689;female;medium;good;good;16;22;22;1;0;0;medium
Student_1034;39022967;female;medium;medium;medium;5;21;21;0;0;1;medium
Student_1035;15918195;male;good;good;good;16;20;20;0;1;0;medium
Student_1036;31845957;male;bad;?;good;14;22;22;0;1;0;bad
Student_1037;41333815;female;bad;bad;medium;3;21;21;0;1;0;bad
Student_1038;52607468;male;medium;bad;bad;4;22;22;1;0;0;medium
Student_1039;89856979;male;good;bad;good;4;18;18;0;1;0;medium
Student_1040;28839776;female;good;bad;medium;9;20;20;1;0;0;bad
Student_1041;399166;female;medium;good;good;12;23;23;0;1;0;medium
Student_1042;70719654;male;good;medium;medium;14;23;23;1;0;0;bad
Student_1043;38365391;female;bad;bad;medium;0;20;20;0;1;0;bad
Student_1044;10980471;male;good;bad;bad;10;23;23;0;0;1;medium
Student_1045;47608777;female;bad;good;bad;8;22;22;0;1;0;medium
Student_1046;27809346;male;medium;bad;medium;18;22;22;0;1;0;bad
Student_1047;75826624;male;medium;medium;bad;17;19;19;0;0;1;bad
Student_1048;70577560;female;good;bad;bad;15;19;19;1;0;0;bad
Student_1049;3574273;male;good;bad;bad;19;22;22;0;1;0;bad
Student_1050;67131336;male;bad;medium;good;15;20;20;0;0;1;bad
Student_1051;60037445;female;good;medium;bad;18;19;19;0;1;0;medium
Student_1052;10568261;male;good;medium;good;7;21;21;1;0;0;medium
Student_1053;55717443;female;?;good;bad;13;20;20;0;1;0;medium
Student_1054;92164097;male;good;bad;medium;17;19;19;0;1;0;bad
Student_1055;65594;male;medium;?;medium;11;19;19;0;1;0;medium
Student_1056;33829901;female;bad;bad;?;10;21;21;1;0;0;bad
Student_1057;32941230;female;medium;bad;bad;11;21;21;0;0;1;bad
Student_1058;23820669;female;bad;good;medium;14;20;20;0;1;0;medium
Student_1059;78875541;male;bad;good;bad;11;21;21;0;1;0;bad
Student_1060;10277656;male;medium;bad;bad;5;20;20;1;0;0;medium
Student_1061;5312811;female;medium;good;bad;8;23;23;1;0;0;medium
Student_1062;57182342;female;good;bad;good;4;21;21;1;0;0;bad
Student_1063;24020342;male;medium;medium;medium;14;23;23;1;0;0;bad
Student_1064;1987309;male;good;good;bad;8;24;24;0;1;0;medium
Student_1065;40224459;female;bad;good;medium;1;21;21;0;1;0;medium
Student_1066;4092712;female;medium;bad;bad;5;21;21;0;1;0;bad
Student_1067;65414948;female;medium;bad;good;0;23;23;0;1;0;bad
Student_1068;46386247;female;medium;medium;medium;12;23;23;1;0;0;medium
Student_1069;16145397;male;good;bad;good;0;22;22;1;0;0;good
Student_1070;82212353;female;bad;bad;good;5;20;20;0;1;0;bad
Student_1071;60207845;male;medium;good;medium;18;20;20;1;0;0;medium
Student_1072;78970699;male;medium;good;medium;8;20;20;0;0;1;good
Student_1073;55630641;female;medium;bad;good;10;18;18;1;0;0;bad
Student_1074;4676823;male;bad;bad;good;2;19;19;1;0;0;medium
Student_1075;18669982;male;medium;medium;good;9;23;23;0;0;1;medium
Student_1076;69273313;male;good;good;bad;10;19;19;0;1;0;medium
Student_1077;460535;male;bad;good;good;11;22;22;1;0;0;bad
Student_1078;39482472;female;bad;bad;good;20;19;19;1;0;0;bad
Student_1079;70812237;male;medium;medium;medium;20;20;20;1;0;0;bad
Student_1080;42216401;female;medium;medium;medium;5;20;20;1;0;0;medium
Student_1081;78064782;female;bad;bad;medium;12;22;22;0;1;0;bad
Student_1082;92189206;female;medium;good;bad;6;22;22;0;1;0;medium
Student_1083;69828632;female;bad;good;bad;9;20;20;1;0;0;medium
Student_1084;5825672;female;bad;bad;medium;3;18;18;1;0;0;bad
Student_1085;28350071;male;medium;medium;medium;7;21;21;1;0;0;medium
Student_1086;23531597;female;good;medium;medium;20;19;19;0;1;0;medium
Student_1087;68161457;male;good;bad;bad;17;23;23;0;0;1;bad
Student_1088;25889163;male;good;good;good;20;21;21;0;1;0;medium
Student_1089;27263102;female;bad;bad;medium;7;21;21;1;0;0;bad
Student_1090;89024448;male;?;good;good;3;20;20;0;0;1;medium
Student_1091;77295877;female;good;bad;medium;14;21;21;0;0;1;bad
Student_1092;65556076;male;good;bad;good;15;22;22;0;1;0;bad
Student_1093;94282775;female;bad;bad;medium;20;18;18;0;0;1;bad
Student_1094;51454326;female;good;bad;bad;17;23;23;1;0;0;bad
Student_1095;71413555;female;good;good;medium;8;20;20;1;0;0;good
Student_1096;10708611;male;bad;good;bad;6;22;22;0;1;0;medium
Student_1097;89095571;female;bad;good;medium;17;19;19;0;1;0;medium
Student_1098;3641100;female;good;medium;medium;7;20;20;0;1;0;medium
Student_1099;1003707;male;good;bad;bad;17;19;19;0;1;0;bad
Student_1100;35179385;male;medium;bad;good;5;19;19;0;1;0;medium
Student_1101;48005031;male;medium;good;good;9;21;21;0;1;0;medium
Student_1102;95584508;female;bad;bad;bad;16;21;21;0;1;0;bad
Student_1103;79787631;female;medium;medium;good;14;19;19;0;1;0;medium
Student_1104;60374322;female;?;bad;medium;9;20;20;0;0;1;bad
Student_1105;8748182;female;medium;bad;good;6;21;21;0;1;0;bad
Student_1106;61967493;male;medium;good;medium;1;22;22;0;1;0;good
Student_1107;36001305;male;medium;good;bad;8;22;22;0;0;1;medium
Student_1108;89911021;male;medium;medium;bad;8;21;21;0;1;0;medium
Student_1109;71941002;male;medium;medium;good;9;20;20;1;0;0;medium
Student_1110;9739714;female;medium;bad;medium;0;18;18;0;0;1;bad
Student_1111;35843456;male;medium;bad;bad;8;22;22;0;0;1;medium
Student_1112;48234381;female;medium;bad;medium;17;23;23;0;0;1;bad
Student_1113;36486432;female;bad;good;medium;10;18;18;1;0;0;medium
Student_1114;66513600;male;medium;bad;bad;1;20;20;1;0;0;medium
Student_1115;49990715;male;bad;medium;medium;10;20;20;0;1;0;medium
Student_1116;25529992;male;bad;medium;bad;15;22;22;0;1;0;bad
Student_1117;85944372;female;good;bad;medium;6;22;22;1;0;0;bad
Student_1118;5164003;male;bad;medium;good;6;18;18;0;1;0;medium
Student_1119;29264286;female;medium;medium;good;14;20;20;0;1;0;medium
Student_1120;50229605;male;bad;good;medium;8;24;24;0;1;0;medium
Student_1121;99077393;female;medium;bad;medium;4;20;20;0;1;0;bad
Student_1122;40193547;female;bad;?;good;8;21;21;1;0;0;bad
Student_1123;92019264;male;bad;?;good;20;21;21;0;1;0;bad
Student_1124;57775273;female;good;medium;medium;11;19;19;0;1;0;medium
Student_1125;58961161;male;bad;bad;good;9;20;20;1;0;0;medium
Student_1126;21296485;female;bad;bad;bad;1;21;21;1;0;0;bad
Student_1127;93482548;female;bad;bad;medium;19;24;24;0;1;0;bad
Student_1128;8415337;female;bad;medium;bad;2;22;22;0;0;1;medium
Student_1129;6350094;female;good;bad;good;15;22;22;0;0;1;bad
Student_1130;46999085;male;good;medium;medium;15;22;22;0;1;0;bad
Student_1131;64217765;male;good;medium;medium;10;21;21;1;0;0;medium
Student_1132;66637390;female;bad;bad;medium;0;22;22;1;0;0;bad
Student_1133;56474720;male;good;medium;bad;5;19;19;1;0;0;medium
Student_1134;18887263;female;bad;good;good;18;24;24;0;1;0;medium
Student_1135;80494031;female;good;medium;bad;13;22;22;0;1;0;medium
Student_1136;60399614;female;good;medium;bad;7;22;22;0;1;0;medium
Student_1137;66123321;male;medium;medium;bad;4;21;21;0;0;1;medium
Student_1138;76182514;female;good;bad;medium;13;22;22;0;1;0;bad
Student_1139;73428414;male;medium;bad;bad;12;24;24;0;1;0;bad
Student_1140;91347092;male;medium;bad;medium;14;18;18;0;1;0;bad
Student_1141;77223975;male;medium;bad;bad;20;21;21;1;0;0;bad
Student_1142;45001991;female;good;medium;good;16;23;23;0;1;0;medium
Student_1143;90128017;female;good;medium;medium;16;18;18;0;1;0;medium
Student_1144;37823269;female;good;good;good;1;19;19;1;0;0;good
Student_1145;48421638;female;bad;good;medium;5;20;20;1;0;0;medium
Student_1146;63005637;female;bad;bad;good;5;18;18;0;0;1;bad
Student_1147;67744999;female;medium;medium;medium;13;20;20;1;0;0;medium
Student_1148;54928103;male;bad;medium;medium;8;19;19;0;1;0;medium
Student_1149;44940476;female;medium;?;medium;19;18;18;1;0;0;medium
Student_1150;39267615;female;bad;good;good;13;18;18;1;0;0;medium
Student_1151;75248627;female;good;bad;bad;4;18;18;0;1;0;bad
Student_1152;79730339;male;bad;medium;bad;20;19;19;1;0;0;bad
Student_1153;22891684;male;medium;bad;good;0;20;20;0;1;0;good
Student_1154;67778880;female;good;medium;medium;20;21;21;0;1;0;medium
Student_1155;44445669;female;good;good;good;1;22;22;0;0;1;good
Student_1156;3451460;male;good;good;medium;0;20;20;0;0;1;good
Student_1157;86322842;female;medium;medium;good;13;22;22;1;0;0;medium
